,Dept,Date,Dept_Total_Sales
3426,25,2012-09-21,351571.71
3427,25,2012-09-28,352419.6
3428,25,2012-10-05,397498.32
3429,25,2012-10-12,398033.08
3430,25,2012-10-19,382201.97
3431,25,2012-10-26,407239.79
3432,26,2010-02-05,348794.25
3433,26,2010-02-12,340097.48
3434,26,2010-02-19,353759.71
3435,26,2010-02-26,319456.51
3436,26,2010-03-05,349060.74
3437,26,2010-03-12,337858.39
3438,26,2010-03-19,332591.39
3439,26,2010-03-26,314473.3
3440,26,2010-04-02,403515.88
3441,26,2010-04-09,382248.31
3442,26,2010-04-16,335579.59
3443,26,2010-04-23,317622.68
3444,26,2010-04-30,293554.49
3445,26,2010-05-07,332541.38
3446,26,2010-05-14,273286.94
3447,26,2010-05-21,296177.42
3448,26,2010-05-28,312809.62
3449,26,2010-06-04,321075.86
3450,26,2010-06-11,283244.81
3451,26,2010-06-18,263709.41
3452,26,2010-06-25,254470.89
3453,26,2010-07-02,257956.13
3454,26,2010-07-09,237779.62
3455,26,2010-07-16,235532.41
3456,26,2010-07-23,241867.34
3457,26,2010-07-30,237766.06
3458,26,2010-08-06,260513.8
3459,26,2010-08-13,261749.44
3460,26,2010-08-20,265881.04
3461,26,2010-08-27,279989.17
3462,26,2010-09-03,278844.12
3463,26,2010-09-10,306818.94
3464,26,2010-09-17,324309.36
3465,26,2010-09-24,302536.07
3466,26,2010-10-01,331165.56
3467,26,2010-10-08,413272.18
3468,26,2010-10-15,362769.33999999997
3469,26,2010-10-22,368600.08
3470,26,2010-10-29,367720.84
3471,26,2010-11-05,381524.58
3472,26,2010-11-12,375495.95
3473,26,2010-11-19,361971.99
3474,26,2010-11-26,579308.11
3475,26,2010-12-03,388367.92
3476,26,2010-12-10,430468.11
3477,26,2010-12-17,470302.22
3478,26,2010-12-24,616956.84
3479,26,2010-12-31,174744.03
3480,26,2011-01-07,188787.13
3481,26,2011-01-14,206943.7
3482,26,2011-01-21,213513.73
3483,26,2011-01-28,223617.29
3484,26,2011-02-04,295853.3
3485,26,2011-02-11,324591.74
3486,26,2011-02-18,334214.32
3487,26,2011-02-25,308759.1
3488,26,2011-03-04,319240.95
3489,26,2011-03-11,317768.85
3490,26,2011-03-18,313343.82
3491,26,2011-03-25,289049.43
3492,26,2011-04-01,280411.21
3493,26,2011-04-08,291104.13
3494,26,2011-04-15,299633.97
3495,26,2011-04-22,350146.61
3496,26,2011-04-29,300740.43
3497,26,2011-05-06,289544.12
3498,26,2011-05-13,266188.34
3499,26,2011-05-20,273856.62
3500,26,2011-05-27,291003.82
3501,26,2011-06-03,313421.09
3502,26,2011-06-10,295995.44
3503,26,2011-06-17,273762.11
3504,26,2011-06-24,252686.16999999998
3505,26,2011-07-01,258961.48
3506,26,2011-07-08,243791.37
3507,26,2011-07-15,225920.75
3508,26,2011-07-22,225326.08
3509,26,2011-07-29,209166.06
3510,26,2011-08-05,256264.17
3511,26,2011-08-12,246998.11000000002
3512,26,2011-08-19,261290.12
3513,26,2011-08-26,253154.44
3514,26,2011-09-02,242516.68
3515,26,2011-09-09,296070.23
3516,26,2011-09-16,301165.19
3517,26,2011-09-23,316404.37
3518,26,2011-09-30,283792.46
3519,26,2011-10-07,372781.74
3520,26,2011-10-14,352484.61
3521,26,2011-10-21,371558.82
3522,26,2011-10-28,370981.85
3523,26,2011-11-04,415983.83
3524,26,2011-11-11,394124.62
3525,26,2011-11-18,332967.44
3526,26,2011-11-25,483728.1
3527,26,2011-12-02,343597.8
3528,26,2011-12-09,401902.48
3529,26,2011-12-16,432621.63
3530,26,2011-12-23,557762.7
3531,26,2011-12-30,219014.03
3532,26,2012-01-06,179589.7
3533,26,2012-01-13,192055.68
3534,26,2012-01-20,208483.77
3535,26,2012-01-27,208934.33000000002
3536,26,2012-02-03,283021.82
3537,26,2012-02-10,349618.01
3538,26,2012-02-17,315953.62
3539,26,2012-02-24,306908.07
3540,26,2012-03-02,317000.19
3541,26,2012-03-09,307366.66
3542,26,2012-03-16,329609.21
3543,26,2012-03-23,352255.94
3544,26,2012-03-30,328898.21
3545,26,2012-04-06,390507.69
3546,26,2012-04-13,304742.28
3547,26,2012-04-20,303440.87
3548,26,2012-04-27,286229.88
3549,26,2012-05-04,282884.8
3550,26,2012-05-11,258962.83
3551,26,2012-05-18,263875.42
3552,26,2012-05-25,285991.22
3553,26,2012-06-01,277614.96
3554,26,2012-06-08,263995.36
3555,26,2012-06-15,249036.6
3556,26,2012-06-22,240694.92
3557,26,2012-06-29,241617.48
3558,26,2012-07-06,242493.51
3559,26,2012-07-13,220670.04
3560,26,2012-07-20,226360.64
3561,26,2012-07-27,214174.4
3562,26,2012-08-03,236312.95
3563,26,2012-08-10,243362.03
3564,26,2012-08-17,267231.34
3565,26,2012-08-24,275275.22000000003
3566,26,2012-08-31,263329.22
3567,26,2012-09-07,269473.57
3568,26,2012-09-14,319573.15
3569,26,2012-09-21,339280.52
3570,26,2012-09-28,320617.52
3571,26,2012-10-05,358978.21
3572,26,2012-10-12,410748.84
3573,26,2012-10-19,352783.06
3574,26,2012-10-26,345406.98
3575,27,2010-02-05,84463.38
3576,27,2010-02-12,78835.77
3577,27,2010-02-19,77712.37
3578,27,2010-02-26,66844.09
3579,27,2010-03-05,67129.48
3580,27,2010-03-12,64727.62
3581,27,2010-03-19,61031.11
3582,27,2010-03-26,55604.64
3583,27,2010-04-02,56006.83
3584,27,2010-04-09,55118.54
3585,27,2010-04-16,52711.04
3586,27,2010-04-23,53006.16
3587,27,2010-04-30,49845.12
3588,27,2010-05-07,52152.479999999996
3589,27,2010-05-14,50863.0
3590,27,2010-05-21,49626.729999999996
3591,27,2010-05-28,49363.11
3592,27,2010-06-04,46631.55
3593,27,2010-06-11,47437.85
3594,27,2010-06-18,45672.87
3595,27,2010-06-25,43273.41
3596,27,2010-07-02,44797.78
3597,27,2010-07-09,42135.02
3598,27,2010-07-16,42085.9
3599,27,2010-07-23,42026.55
3600,27,2010-07-30,44969.36
3601,27,2010-08-06,57781.64
3602,27,2010-08-13,56389.7
3603,27,2010-08-20,60362.81
3604,27,2010-08-27,65947.63
3605,27,2010-09-03,52468.79
3606,27,2010-09-10,48087.270000000004
3607,27,2010-09-17,46139.0
3608,27,2010-09-24,46433.4
3609,27,2010-10-01,49327.56
3610,27,2010-10-08,62773.4
3611,27,2010-10-15,61374.590000000004
3612,27,2010-10-22,66123.57
3613,27,2010-10-29,69726.79
3614,27,2010-11-05,75226.29000000001
3615,27,2010-11-12,77598.42
3616,27,2010-11-19,79708.21
3617,27,2010-11-26,87764.43
3618,27,2010-12-03,94371.4
3619,27,2010-12-10,115976.92
3620,27,2010-12-17,136910.74
3621,27,2010-12-24,202417.49
3622,27,2010-12-31,66723.96
3623,27,2011-01-07,68304.59
3624,27,2011-01-14,64612.73
3625,27,2011-01-21,63826.25
3626,27,2011-01-28,58821.75
3627,27,2011-02-04,69452.9
3628,27,2011-02-11,73019.76
3629,27,2011-02-18,76216.94
3630,27,2011-02-25,65690.86
3631,27,2011-03-04,65696.67
3632,27,2011-03-11,59824.42
3633,27,2011-03-18,59650.79
3634,27,2011-03-25,53142.11
3635,27,2011-04-01,52088.35
3636,27,2011-04-08,53048.22
3637,27,2011-04-15,51004.24
3638,27,2011-04-22,51151.15
3639,27,2011-04-29,46815.52
3640,27,2011-05-06,50366.99
3641,27,2011-05-13,49578.67
3642,27,2011-05-20,49377.98
3643,27,2011-05-27,45396.86
3644,27,2011-06-03,46035.28
3645,27,2011-06-10,45068.33
3646,27,2011-06-17,44677.35
3647,27,2011-06-24,42420.7
3648,27,2011-07-01,42263.45
3649,27,2011-07-08,42666.48
3650,27,2011-07-15,42559.5
3651,27,2011-07-22,41277.33
3652,27,2011-07-29,41177.93
3653,27,2011-08-05,47659.479999999996
3654,27,2011-08-12,47568.67
3655,27,2011-08-19,57339.979999999996
3656,27,2011-08-26,60384.8
3657,27,2011-09-02,49870.49
3658,27,2011-09-09,53704.5
3659,27,2011-09-16,48703.19
3660,27,2011-09-23,52669.41
3661,27,2011-09-30,49179.43
3662,27,2011-10-07,61143.0
3663,27,2011-10-14,59019.73
3664,27,2011-10-21,65936.33
3665,27,2011-10-28,71482.64
3666,27,2011-11-04,81433.16
3667,27,2011-11-11,81319.79
3668,27,2011-11-18,73531.44
3669,27,2011-11-25,103669.14
3670,27,2011-12-02,87388.25
3671,27,2011-12-09,111646.03
3672,27,2011-12-16,141990.76
3673,27,2011-12-23,196992.91
3674,27,2011-12-30,90898.22
3675,27,2012-01-06,68410.4
3676,27,2012-01-13,63403.73
3677,27,2012-01-20,63909.8
3678,27,2012-01-27,57693.9
3679,27,2012-02-03,66684.68
3680,27,2012-02-10,78186.94
3681,27,2012-02-17,77847.54000000001
3682,27,2012-02-24,71841.55
3683,27,2012-03-02,67295.3
3684,27,2012-03-09,66201.48
3685,27,2012-03-16,65919.11
3686,27,2012-03-23,61336.78
3687,27,2012-03-30,56016.56
3688,27,2012-04-06,59748.229999999996
3689,27,2012-04-13,53710.44
3690,27,2012-04-20,53124.95
3691,27,2012-04-27,49368.77
3692,27,2012-05-04,50522.33
3693,27,2012-05-11,48653.4
3694,27,2012-05-18,47437.08
3695,27,2012-05-25,48678.27
3696,27,2012-06-01,46374.45
3697,27,2012-06-08,48453.6
3698,27,2012-06-15,45790.19
3699,27,2012-06-22,45776.52
3700,27,2012-06-29,44315.51
3701,27,2012-07-06,44711.08
3702,27,2012-07-13,43847.19
3703,27,2012-07-20,47929.13
3704,27,2012-07-27,46653.65
3705,27,2012-08-03,49188.03
3706,27,2012-08-10,52758.3
3707,27,2012-08-17,59917.11
3708,27,2012-08-24,65433.15
3709,27,2012-08-31,62173.22
3710,27,2012-09-07,55914.590000000004
3711,27,2012-09-14,50010.33
3712,27,2012-09-21,53737.3
3713,27,2012-09-28,55998.21
3714,27,2012-10-05,64211.22
3715,27,2012-10-12,72390.11
3716,27,2012-10-19,74369.67
3717,27,2012-10-26,78921.57
3718,28,2010-02-05,36758.58
3719,28,2010-02-12,33619.89
3720,28,2010-02-19,36537.71
3721,28,2010-02-26,33308.67
3722,28,2010-03-05,36049.15
3723,28,2010-03-12,37291.19
3724,28,2010-03-19,34259.1
3725,28,2010-03-26,34264.61
3726,28,2010-04-02,38000.63
3727,28,2010-04-09,36667.93
3728,28,2010-04-16,31597.07
3729,28,2010-04-23,31516.83
3730,28,2010-04-30,30134.15
3731,28,2010-05-07,29973.51
3732,28,2010-05-14,28200.59
3733,28,2010-05-21,26874.280000000002
3734,28,2010-05-28,24980.71
3735,28,2010-06-04,21674.67
3736,28,2010-06-11,20864.23
3737,28,2010-06-18,20617.15
3738,28,2010-06-25,18964.84
3739,28,2010-07-02,17840.24
3740,28,2010-07-09,15736.16
3741,28,2010-07-16,16951.48
3742,28,2010-07-23,17096.95
3743,28,2010-07-30,16615.2
3744,28,2010-08-06,17725.35
3745,28,2010-08-13,16297.75
3746,28,2010-08-20,17616.49
3747,28,2010-08-27,18857.37
3748,28,2010-09-03,18135.57
3749,28,2010-09-10,20364.66
3750,28,2010-09-17,23921.5
3751,28,2010-09-24,25950.17
3752,28,2010-10-01,27324.89
3753,28,2010-10-08,33805.17
3754,28,2010-10-15,34863.09
3755,28,2010-10-22,40003.69
3756,28,2010-10-29,52167.45
3757,28,2010-11-05,43650.76
3758,28,2010-11-12,37598.18
3759,28,2010-11-19,38777.74
3760,28,2010-11-26,36813.17
3761,28,2010-12-03,36507.21
3762,28,2010-12-10,44442.84
3763,28,2010-12-17,43818.54
3764,28,2010-12-24,47526.63
3765,28,2010-12-31,30013.88
3766,28,2011-01-07,28015.98
3767,28,2011-01-14,27880.41
3768,28,2011-01-21,28637.54
3769,28,2011-01-28,28629.61
3770,28,2011-02-04,28936.44
3771,28,2011-02-11,30809.84
3772,28,2011-02-18,33108.02
3773,28,2011-02-25,28592.36
3774,28,2011-03-04,31475.9
3775,28,2011-03-11,29046.73
3776,28,2011-03-18,28208.75
3777,28,2011-03-25,28467.88
3778,28,2011-04-01,28079.49
3779,28,2011-04-08,28835.61
3780,28,2011-04-15,27324.02
3781,28,2011-04-22,29996.97
3782,28,2011-04-29,28393.27
3783,28,2011-05-06,27638.63
3784,28,2011-05-13,25959.68
3785,28,2011-05-20,25732.28
3786,28,2011-05-27,21606.829999999998
3787,28,2011-06-03,19244.09
3788,28,2011-06-10,18745.85
3789,28,2011-06-17,17770.18
3790,28,2011-06-24,16525.57
3791,28,2011-07-01,16191.64
3792,28,2011-07-08,14681.32
3793,28,2011-07-15,14988.89
3794,28,2011-07-22,14428.45
3795,28,2011-07-29,14116.6
3796,28,2011-08-05,14599.14
3797,28,2011-08-12,14379.9
3798,28,2011-08-19,14801.84
3799,28,2011-08-26,16209.11
3800,28,2011-09-02,13932.23
3801,28,2011-09-09,18871.45
3802,28,2011-09-16,19987.36
3803,28,2011-09-23,22369.83
3804,28,2011-09-30,22494.63
3805,28,2011-10-07,26827.48
3806,28,2011-10-14,27487.829999999998
3807,28,2011-10-21,32853.85
3808,28,2011-10-28,41878.08
3809,28,2011-11-04,41220.39
3810,28,2011-11-11,37938.99
3811,28,2011-11-18,33357.65
3812,28,2011-11-25,32845.5
3813,28,2011-12-02,33505.99
3814,28,2011-12-09,40555.36
3815,28,2011-12-16,41665.21
3816,28,2011-12-23,45177.39
3817,28,2011-12-30,29556.56
3818,28,2012-01-06,28983.12
3819,28,2012-01-13,27945.98
3820,28,2012-01-20,28009.32
3821,28,2012-01-27,26627.53
3822,28,2012-02-03,28886.33
3823,28,2012-02-10,32270.77
3824,28,2012-02-17,30428.11
3825,28,2012-02-24,29189.46
3826,28,2012-03-02,28260.75
3827,28,2012-03-09,28353.9
3828,28,2012-03-16,26590.61
3829,28,2012-03-23,27143.7
3830,28,2012-03-30,26350.99
3831,28,2012-04-06,29521.23
3832,28,2012-04-13,28408.15
3833,28,2012-04-20,24157.98
3834,28,2012-04-27,22398.76
3835,28,2012-05-04,24326.08
3836,28,2012-05-11,22732.190000000002
3837,28,2012-05-18,22842.49
3838,28,2012-05-25,19944.89
3839,28,2012-06-01,16350.34
3840,28,2012-06-08,18979.94
3841,28,2012-06-15,18317.35
3842,28,2012-06-22,15926.85
3843,28,2012-06-29,15114.77
3844,28,2012-07-06,13278.47
3845,28,2012-07-13,14376.88
3846,28,2012-07-20,14596.61
3847,28,2012-07-27,13427.74
3848,28,2012-08-03,14157.57
3849,28,2012-08-10,14582.87
3850,28,2012-08-17,14980.72
3851,28,2012-08-24,15327.89
3852,28,2012-08-31,15394.36
3853,28,2012-09-07,16249.73
3854,28,2012-09-14,17566.95
3855,28,2012-09-21,20775.56
3856,28,2012-09-28,22649.19
3857,28,2012-10-05,26555.0
3858,28,2012-10-12,29620.170000000002
3859,28,2012-10-19,33743.99
3860,28,2012-10-26,42645.74
3861,29,2010-02-05,230289.15
3862,29,2010-02-12,251032.74
3863,29,2010-02-19,265316.73
3864,29,2010-02-26,194782.57
3865,29,2010-03-05,201796.33
3866,29,2010-03-12,189863.04
3867,29,2010-03-19,191767.81
3868,29,2010-03-26,174358.45
3869,29,2010-04-02,184568.94999999998
3870,29,2010-04-09,196518.55
3871,29,2010-04-16,182837.66
3872,29,2010-04-23,191633.9
3873,29,2010-04-30,190838.24
3874,29,2010-05-07,234819.63999999998
3875,29,2010-05-14,211109.98
3876,29,2010-05-21,186307.32
3877,29,2010-05-28,195469.6
3878,29,2010-06-04,205789.80000000002
3879,29,2010-06-11,200999.98
3880,29,2010-06-18,197300.46
3881,29,2010-06-25,203534.76
3882,29,2010-07-02,217985.79
3883,29,2010-07-09,215586.32
3884,29,2010-07-16,212775.02
3885,29,2010-07-23,207207.55
3886,29,2010-07-30,206357.92
3887,29,2010-08-06,240375.29
3888,29,2010-08-13,221758.11000000002
3889,29,2010-08-20,222872.56
3890,29,2010-08-27,220282.06
3891,29,2010-09-03,195133.35
3892,29,2010-09-10,189129.42
3893,29,2010-09-17,178157.83000000002
3894,29,2010-09-24,169310.87
3895,29,2010-10-01,169845.77
3896,29,2010-10-08,196029.6
3897,29,2010-10-15,181788.02
3898,29,2010-10-22,188179.97
3899,29,2010-10-29,193468.2
3900,29,2010-11-05,202623.13
3901,29,2010-11-12,219337.18
3902,29,2010-11-19,224402.59
3903,29,2010-11-26,301605.54
3904,29,2010-12-03,243167.04
3905,29,2010-12-10,300565.95
3906,29,2010-12-17,369437.99
3907,29,2010-12-24,603360.7
3908,29,2010-12-31,191213.15
3909,29,2011-01-07,189852.81
3910,29,2011-01-14,174580.15
3911,29,2011-01-21,173771.32
3912,29,2011-01-28,173724.55
3913,29,2011-02-04,225880.81
3914,29,2011-02-11,244100.57
3915,29,2011-02-18,270556.66
3916,29,2011-02-25,199689.1
3917,29,2011-03-04,205639.91
3918,29,2011-03-11,185053.93
3919,29,2011-03-18,184686.99
3920,29,2011-03-25,180433.46
3921,29,2011-04-01,176370.19
3922,29,2011-04-08,184831.64
3923,29,2011-04-15,169637.07
3924,29,2011-04-22,181442.38
3925,29,2011-04-29,178045.62
3926,29,2011-05-06,210942.24
3927,29,2011-05-13,203882.8
3928,29,2011-05-20,175565.15
3929,29,2011-05-27,174582.46
3930,29,2011-06-03,187790.48
3931,29,2011-06-10,184414.79
3932,29,2011-06-17,183923.55
3933,29,2011-06-24,186575.99
3934,29,2011-07-01,193923.48
3935,29,2011-07-08,194748.64
3936,29,2011-07-15,197428.17
3937,29,2011-07-22,203285.39
3938,29,2011-07-29,193032.02
3939,29,2011-08-05,211507.32
3940,29,2011-08-12,199565.69
3941,29,2011-08-19,201409.94
3942,29,2011-08-26,197991.88
3943,29,2011-09-02,169366.18
3944,29,2011-09-09,185944.58
3945,29,2011-09-16,168441.1
3946,29,2011-09-23,171376.31
3947,29,2011-09-30,169111.98
3948,29,2011-10-07,189430.41999999998
3949,29,2011-10-14,180622.98
3950,29,2011-10-21,197602.84
3951,29,2011-10-28,212333.99
3952,29,2011-11-04,233157.51
3953,29,2011-11-11,233924.12
3954,29,2011-11-18,211728.55
3955,29,2011-11-25,306629.02999999997
3956,29,2011-12-02,241277.56
3957,29,2011-12-09,296378.67
3958,29,2011-12-16,365057.51
3959,29,2011-12-23,537992.0
3960,29,2011-12-30,262579.62
3961,29,2012-01-06,187551.57
3962,29,2012-01-13,169528.03
3963,29,2012-01-20,176386.07
3964,29,2012-01-27,160135.07
3965,29,2012-02-03,208472.07
3966,29,2012-02-10,253691.62
3967,29,2012-02-17,261199.34
3968,29,2012-02-24,223697.42
3969,29,2012-03-02,209550.54
3970,29,2012-03-09,193101.19999999998
3971,29,2012-03-16,196104.36
3972,29,2012-03-23,185187.22999999998
3973,29,2012-03-30,178826.85
3974,29,2012-04-06,203403.69
3975,29,2012-04-13,181394.53
3976,29,2012-04-20,185139.34
3977,29,2012-04-27,183762.17
3978,29,2012-05-04,196244.03
3979,29,2012-05-11,204821.77
3980,29,2012-05-18,206651.96
3981,29,2012-05-25,183709.6
3982,29,2012-06-01,188606.27
3983,29,2012-06-08,195746.12
3984,29,2012-06-15,183726.57
3985,29,2012-06-22,193733.57
3986,29,2012-06-29,203079.58000000002
3987,29,2012-07-06,213784.63
3988,29,2012-07-13,207740.14
3989,29,2012-07-20,212485.86
3990,29,2012-07-27,201608.28
3991,29,2012-08-03,213973.7
3992,29,2012-08-10,211719.74
3993,29,2012-08-17,211114.99
3994,29,2012-08-24,212650.27
3995,29,2012-08-31,203905.4
3996,29,2012-09-07,194055.34
3997,29,2012-09-14,177208.05
3998,29,2012-09-21,179581.76
3999,29,2012-09-28,178975.83
4000,29,2012-10-05,194323.46
4001,29,2012-10-12,195374.6
4002,29,2012-10-19,191134.88
4003,29,2012-10-26,201800.24
4004,30,2010-02-05,183381.81
4005,30,2010-02-12,173675.48
4006,30,2010-02-19,190811.63999999998
4007,30,2010-02-26,167828.91
4008,30,2010-03-05,173790.63
4009,30,2010-03-12,166782.4
4010,30,2010-03-19,168698.35
4011,30,2010-03-26,161106.58000000002
4012,30,2010-04-02,178740.61
4013,30,2010-04-09,189337.13999999998
4014,30,2010-04-16,180262.41
4015,30,2010-04-23,177923.01
4016,30,2010-04-30,173162.89
4017,30,2010-05-07,195899.03
4018,30,2010-05-14,179891.7
4019,30,2010-05-21,183160.82
4020,30,2010-05-28,193122.52
4021,30,2010-06-04,197079.59
4022,30,2010-06-11,195368.85
4023,30,2010-06-18,190642.93
4024,30,2010-06-25,185265.18
4025,30,2010-07-02,192624.01
4026,30,2010-07-09,185947.14
4027,30,2010-07-16,182501.87
4028,30,2010-07-23,182014.46
4029,30,2010-07-30,180902.87
4030,30,2010-08-06,189510.38999999998
4031,30,2010-08-13,182973.31
4032,30,2010-08-20,189433.01
4033,30,2010-08-27,185206.28
4034,30,2010-09-03,162717.56
4035,30,2010-09-10,151656.29
4036,30,2010-09-17,138806.95
4037,30,2010-09-24,134746.93
4038,30,2010-10-01,127322.34999999999
4039,30,2010-10-08,133867.34
4040,30,2010-10-15,129966.41
4041,30,2010-10-22,128065.07
4042,30,2010-10-29,135298.26
4043,30,2010-11-05,128142.44
4044,30,2010-11-12,118919.22
4045,30,2010-11-19,117926.56
4046,30,2010-11-26,127056.77
4047,30,2010-12-03,108989.06
4048,30,2010-12-10,120952.8
4049,30,2010-12-17,130235.51
4050,30,2010-12-24,171683.22
4051,30,2010-12-31,121323.78
4052,30,2011-01-07,113259.4
4053,30,2011-01-14,103336.91
4054,30,2011-01-21,114152.42
4055,30,2011-01-28,117844.08
4056,30,2011-02-04,139765.38999999998
4057,30,2011-02-11,163146.72
4058,30,2011-02-18,184265.26
4059,30,2011-02-25,164017.23
4060,30,2011-03-04,170471.47
4061,30,2011-03-11,163282.19
4062,30,2011-03-18,175628.96
4063,30,2011-03-25,168465.22
4064,30,2011-04-01,159003.49
4065,30,2011-04-08,162552.16
4066,30,2011-04-15,161599.87
4067,30,2011-04-22,159252.48
4068,30,2011-04-29,159281.94
4069,30,2011-05-06,167351.26
4070,30,2011-05-13,161607.12
4071,30,2011-05-20,162135.1
4072,30,2011-05-27,167281.56
4073,30,2011-06-03,181331.45
4074,30,2011-06-10,173072.04
4075,30,2011-06-17,167609.41
4076,30,2011-06-24,161352.88
4077,30,2011-07-01,170886.92
4078,30,2011-07-08,172201.31
4079,30,2011-07-15,164663.48
4080,30,2011-07-22,167256.49
4081,30,2011-07-29,162697.61000000002
4082,30,2011-08-05,173277.62
4083,30,2011-08-12,159518.38
4084,30,2011-08-19,166939.07
4085,30,2011-08-26,165007.13
4086,30,2011-09-02,137655.89
4087,30,2011-09-09,145394.2
4088,30,2011-09-16,126606.22
4089,30,2011-09-23,124424.33
4090,30,2011-09-30,128257.16
4091,30,2011-10-07,132361.54
4092,30,2011-10-14,126839.56999999999
4093,30,2011-10-21,127872.39
4094,30,2011-10-28,124472.64
4095,30,2011-11-04,118211.92
4096,30,2011-11-11,118333.6
4097,30,2011-11-18,107571.94
4098,30,2011-11-25,123104.3
4099,30,2011-12-02,107685.47
4100,30,2011-12-09,113101.47
4101,30,2011-12-16,118217.94
4102,30,2011-12-23,147645.06
4103,30,2011-12-30,118394.23
4104,30,2012-01-06,109148.76
4105,30,2012-01-13,103487.8
4106,30,2012-01-20,107269.74
4107,30,2012-01-27,99382.26
4108,30,2012-02-03,131789.48
4109,30,2012-02-10,161360.11000000002
4110,30,2012-02-17,149973.37
4111,30,2012-02-24,148607.15
4112,30,2012-03-02,152588.61
4113,30,2012-03-09,155347.67
4114,30,2012-03-16,164863.57
4115,30,2012-03-23,164036.06
4116,30,2012-03-30,152248.16
4117,30,2012-04-06,163182.7
4118,30,2012-04-13,152207.35
4119,30,2012-04-20,158317.56
4120,30,2012-04-27,144420.6
4121,30,2012-05-04,157027.18
4122,30,2012-05-11,154388.15
4123,30,2012-05-18,159124.02
4124,30,2012-05-25,163367.73
4125,30,2012-06-01,160612.96
4126,30,2012-06-08,167145.23
4127,30,2012-06-15,163063.88999999998
4128,30,2012-06-22,162680.34
4129,30,2012-06-29,162178.54
4130,30,2012-07-06,167468.39
4131,30,2012-07-13,157183.21
4132,30,2012-07-20,160410.0
4133,30,2012-07-27,152163.03
4134,30,2012-08-03,157586.55
4135,30,2012-08-10,160406.62
4136,30,2012-08-17,159921.22
4137,30,2012-08-24,159204.94
4138,30,2012-08-31,148475.84
4139,30,2012-09-07,141734.57
4140,30,2012-09-14,119952.42
4141,30,2012-09-21,117752.95
4142,30,2012-09-28,110208.63
4143,30,2012-10-05,118196.73
4144,30,2012-10-12,113899.51
4145,30,2012-10-19,115998.03
4146,30,2012-10-26,126613.56999999999
4147,31,2010-02-05,99402.34
4148,31,2010-02-12,98943.69
4149,31,2010-02-19,96282.34
4150,31,2010-02-26,93820.62
4151,31,2010-03-05,92722.3
4152,31,2010-03-12,83718.92
