,Store,Date,Total_Weekly_Sales
2385,17,2011-12-16,1067754.06
2386,17,2011-12-23,1289156.9
2387,17,2011-12-30,777207.3
2388,17,2012-01-06,1198104.22
2389,17,2012-01-13,873576.96
2390,17,2012-01-20,809272.65
2391,17,2012-01-27,769522.33
2392,17,2012-02-03,864852.85
2393,17,2012-02-10,880165.7
2394,17,2012-02-17,927084.65
2395,17,2012-02-24,843864.4299999999
2396,17,2012-03-02,856178.47
2397,17,2012-03-09,860224.98
2398,17,2012-03-16,853136.46
2399,17,2012-03-23,851762.28
2400,17,2012-03-30,872469.03
2401,17,2012-04-06,986922.62
2402,17,2012-04-13,877055.32
2403,17,2012-04-20,1119979.98
2404,17,2012-04-27,925916.65
2405,17,2012-05-04,930121.14
2406,17,2012-05-11,944100.2999999999
2407,17,2012-05-18,968816.33
2408,17,2012-05-25,984881.59
2409,17,2012-06-01,938914.28
2410,17,2012-06-08,987990.24
2411,17,2012-06-15,964169.67
2412,17,2012-06-22,981210.57
2413,17,2012-06-29,982322.24
2414,17,2012-07-06,1046782.52
2415,17,2012-07-13,960746.04
2416,17,2012-07-20,944698.7
2417,17,2012-07-27,907493.24
2418,17,2012-08-03,877813.33
2419,17,2012-08-10,849074.04
2420,17,2012-08-17,844928.17
2421,17,2012-08-24,924299.78
2422,17,2012-08-31,865924.2
2423,17,2012-09-07,1255633.29
2424,17,2012-09-14,1071040.22
2425,17,2012-09-21,938303.28
2426,17,2012-09-28,972716.24
2427,17,2012-10-05,952609.17
2428,17,2012-10-12,919878.3400000001
2429,17,2012-10-19,957356.84
2430,17,2012-10-26,943465.29
2431,18,2010-02-05,1205307.5
2432,18,2010-02-12,1187880.7
2433,18,2010-02-19,1150663.42
2434,18,2010-02-26,1068157.45
2435,18,2010-03-05,1179738.5
2436,18,2010-03-12,1138800.32
2437,18,2010-03-19,1087507.47
2438,18,2010-03-26,1092704.09
2439,18,2010-04-02,1254107.84
2440,18,2010-04-09,1174447.55
2441,18,2010-04-16,1135577.6199999999
2442,18,2010-04-23,1132433.55
2443,18,2010-04-30,1060446.16
2444,18,2010-05-07,1222255.47
2445,18,2010-05-14,1092616.49
2446,18,2010-05-21,1101621.3599999999
2447,18,2010-05-28,1256282.79
2448,18,2010-06-04,1271311.76
2449,18,2010-06-11,1173521.82
2450,18,2010-06-18,1183225.92
2451,18,2010-06-25,1220983.17
2452,18,2010-07-02,1257928.35
2453,18,2010-07-09,1171391.41
2454,18,2010-07-16,1115514.61
2455,18,2010-07-23,1032908.23
2456,18,2010-07-30,1078557.6199999999
2457,18,2010-08-06,1166117.85
2458,18,2010-08-13,1084722.78
2459,18,2010-08-20,1141860.67
2460,18,2010-08-27,1214302.76
2461,18,2010-09-03,1187359.77
2462,18,2010-09-10,1011201.12
2463,18,2010-09-17,997998.21
2464,18,2010-09-24,950862.92
2465,18,2010-10-01,948977.5
2466,18,2010-10-08,1107432.71
2467,18,2010-10-15,1029618.1
2468,18,2010-10-22,1052120.43
2469,18,2010-10-29,1038576.54
2470,18,2010-11-05,1089530.94
2471,18,2010-11-12,1081322.12
2472,18,2010-11-19,1045722.37
2473,18,2010-11-26,1653759.36
2474,18,2010-12-03,1211026.13
2475,18,2010-12-10,1416168.98
2476,18,2010-12-17,1588430.71
2477,18,2010-12-24,2027507.1500000001
2478,18,2010-12-31,887907.01
2479,18,2011-01-07,933960.3
2480,18,2011-01-14,777175.28
2481,18,2011-01-21,891148.55
2482,18,2011-01-28,849540.85
2483,18,2011-02-04,1055841.24
2484,18,2011-02-11,1122053.58
2485,18,2011-02-18,1095058.57
2486,18,2011-02-25,1005983.3099999999
2487,18,2011-03-04,1063310.62
2488,18,2011-03-11,1002714.25
2489,18,2011-03-18,945889.59
2490,18,2011-03-25,944523.3
2491,18,2011-04-01,938083.17
2492,18,2011-04-08,1018541.3
2493,18,2011-04-15,988157.72
2494,18,2011-04-22,1105860.06
2495,18,2011-04-29,974114.39
2496,18,2011-05-06,1065427.37
2497,18,2011-05-13,993172.98
2498,18,2011-05-20,994610.43
2499,18,2011-05-27,1065214.14
2500,18,2011-06-03,1178039.0
2501,18,2011-06-10,1044079.2
2502,18,2011-06-17,1045859.39
2503,18,2011-06-24,1056478.65
2504,18,2011-07-01,1087051.26
2505,18,2011-07-08,1048802.62
2506,18,2011-07-15,974916.13
2507,18,2011-07-22,991262.46
2508,18,2011-07-29,954148.64
2509,18,2011-08-05,1002806.39
2510,18,2011-08-12,928470.83
2511,18,2011-08-19,932679.79
2512,18,2011-08-26,1147906.46
2513,18,2011-09-02,540922.94
2514,18,2011-09-09,951549.61
2515,18,2011-09-16,845715.37
2516,18,2011-09-23,853073.17
2517,18,2011-09-30,847348.08
2518,18,2011-10-07,1019741.1
2519,18,2011-10-14,953533.9500000001
2520,18,2011-10-21,1048212.62
2521,18,2011-10-28,1106642.63
2522,18,2011-11-04,1100625.06
2523,18,2011-11-11,1079931.63
2524,18,2011-11-18,1056992.18
2525,18,2011-11-25,1624170.99
2526,18,2011-12-02,1188047.61
2527,18,2011-12-09,1368471.23
2528,18,2011-12-16,1516924.23
2529,18,2011-12-23,1882393.4
2530,18,2011-12-30,1010562.49
2531,18,2012-01-06,977286.07
2532,18,2012-01-13,890130.25
2533,18,2012-01-20,937522.77
2534,18,2012-01-27,825584.22
2535,18,2012-02-03,1049772.04
2536,18,2012-02-10,1161615.51
2537,18,2012-02-17,1115985.81
2538,18,2012-02-24,1037861.11
2539,18,2012-03-02,1047178.91
2540,18,2012-03-09,1084894.47
2541,18,2012-03-16,1022018.43
2542,18,2012-03-23,1031139.3
2543,18,2012-03-30,1009121.2
2544,18,2012-04-06,1200815.3
2545,18,2012-04-13,998443.5
2546,18,2012-04-20,1025813.8
2547,18,2012-04-27,961186.23
2548,18,2012-05-04,1050027.89
2549,18,2012-05-11,1060433.1
2550,18,2012-05-18,1047444.59
2551,18,2012-05-25,1088446.58
2552,18,2012-06-01,1118313.7
2553,18,2012-06-08,1110479.94
2554,18,2012-06-15,1057425.83
2555,18,2012-06-22,1080357.89
2556,18,2012-06-29,1097006.3
2557,18,2012-07-06,1158247.31
2558,18,2012-07-13,1024784.92
2559,18,2012-07-20,1033543.56
2560,18,2012-07-27,924506.26
2561,18,2012-08-03,1052066.58
2562,18,2012-08-10,967304.07
2563,18,2012-08-17,1048134.24
2564,18,2012-08-24,1145840.91
2565,18,2012-08-31,1117097.23
2566,18,2012-09-07,1083521.24
2567,18,2012-09-14,960476.1
2568,18,2012-09-21,971386.65
2569,18,2012-09-28,1002856.2
2570,18,2012-10-05,1092204.79
2571,18,2012-10-12,1074079.0
2572,18,2012-10-19,1048706.75
2573,18,2012-10-26,1127516.25
2574,19,2010-02-05,1507637.17
2575,19,2010-02-12,1536549.95
2576,19,2010-02-19,1515976.11
2577,19,2010-02-26,1373270.06
2578,19,2010-03-05,1495844.57
2579,19,2010-03-12,1467889.2
2580,19,2010-03-19,1332940.35
2581,19,2010-03-26,1427023.45
2582,19,2010-04-02,1642970.27
2583,19,2010-04-09,1489613.32
2584,19,2010-04-16,1460354.67
2585,19,2010-04-23,1456793.33
2586,19,2010-04-30,1405065.57
2587,19,2010-05-07,1566219.77
2588,19,2010-05-14,1437319.45
2589,19,2010-05-21,1377716.17
2590,19,2010-05-28,1648882.62
2591,19,2010-06-04,1519013.49
2592,19,2010-06-11,1410683.94
2593,19,2010-06-18,1457314.3900000001
2594,19,2010-06-25,1450407.32
2595,19,2010-07-02,1549018.68
2596,19,2010-07-09,1577541.24
2597,19,2010-07-16,1412157.02
2598,19,2010-07-23,1372043.71
2599,19,2010-07-30,1366395.96
2600,19,2010-08-06,1492060.89
2601,19,2010-08-13,1418027.08
2602,19,2010-08-20,1419383.19
2603,19,2010-08-27,1557888.16
2604,19,2010-09-03,1623519.6400000001
2605,19,2010-09-10,1591453.39
2606,19,2010-09-17,1386789.31
2607,19,2010-09-24,1318343.58
2608,19,2010-10-01,1379456.3
2609,19,2010-10-08,1428960.72
2610,19,2010-10-15,1369317.63
2611,19,2010-10-22,1357154.71
2612,19,2010-10-29,1404576.48
2613,19,2010-11-05,1435379.25
2614,19,2010-11-12,1490235.86
2615,19,2010-11-19,1377593.1
2616,19,2010-11-26,1993367.83
2617,19,2010-12-03,1615987.96
2618,19,2010-12-10,1799070.98
2619,19,2010-12-17,1911967.44
2620,19,2010-12-24,2678206.42
2621,19,2010-12-31,1275146.94
2622,19,2011-01-07,1224175.99
2623,19,2011-01-14,1181204.53
2624,19,2011-01-21,1212967.84
2625,19,2011-01-28,1284185.49
2626,19,2011-02-04,1370562.1099999999
2627,19,2011-02-11,1430851.11
2628,19,2011-02-18,1457270.16
2629,19,2011-02-25,1296658.47
2630,19,2011-03-04,1433569.44
2631,19,2011-03-11,1351450.43
2632,19,2011-03-18,1257972.3699999999
2633,19,2011-03-25,1266564.94
2634,19,2011-04-01,1305950.22
2635,19,2011-04-08,1419911.91
2636,19,2011-04-15,1392093.04
2637,19,2011-04-22,1514288.82
2638,19,2011-04-29,1297237.7
2639,19,2011-05-06,1451953.95
2640,19,2011-05-13,1429143.06
2641,19,2011-05-20,1355234.3
2642,19,2011-05-27,1388553.11
2643,19,2011-06-03,1457345.75
2644,19,2011-06-10,1467473.6300000001
2645,19,2011-06-17,1418973.6199999999
2646,19,2011-06-24,1440785.7
2647,19,2011-07-01,1462731.93
2648,19,2011-07-08,1465489.75
2649,19,2011-07-15,1391580.41
2650,19,2011-07-22,1377119.45
2651,19,2011-07-29,1298775.8
2652,19,2011-08-05,1408968.55
2653,19,2011-08-12,1360969.45
2654,19,2011-08-19,1391792.69
2655,19,2011-08-26,1547729.24
2656,19,2011-09-02,1609951.02
2657,19,2011-09-09,1566712.79
2658,19,2011-09-16,1365633.53
2659,19,2011-09-23,1300375.76
2660,19,2011-09-30,1330757.22
2661,19,2011-10-07,1461718.87
2662,19,2011-10-14,1318905.53
2663,19,2011-10-21,1374863.1
2664,19,2011-10-28,1396612.36
2665,19,2011-11-04,1480289.64
2666,19,2011-11-11,1502078.93
2667,19,2011-11-18,1411835.57
2668,19,2011-11-25,1974646.78
2669,19,2011-12-02,1484708.38
2670,19,2011-12-09,1713769.06
2671,19,2011-12-16,1852179.1500000001
2672,19,2011-12-23,2480159.47
2673,19,2011-12-30,1405168.06
2674,19,2012-01-06,1266570.4
2675,19,2012-01-13,1182198.7
2676,19,2012-01-20,1237104.73
2677,19,2012-01-27,1279623.26
2678,19,2012-02-03,1345311.65
2679,19,2012-02-10,1499496.67
2680,19,2012-02-17,1424720.27
2681,19,2012-02-24,1352470.09
2682,19,2012-03-02,1308977.05
2683,19,2012-03-09,1358816.46
2684,19,2012-03-16,1312849.1
2685,19,2012-03-23,1342254.55
2686,19,2012-03-30,1327139.35
2687,19,2012-04-06,1631737.68
2688,19,2012-04-13,1365098.46
2689,19,2012-04-20,1255087.26
2690,19,2012-04-27,1285897.24
2691,19,2012-05-04,1405007.44
2692,19,2012-05-11,1442873.22
2693,19,2012-05-18,1366937.1
2694,19,2012-05-25,1485540.28
2695,19,2012-06-01,1450733.29
2696,19,2012-06-08,1390122.11
2697,19,2012-06-15,1440263.15
2698,19,2012-06-22,1468350.36
2699,19,2012-06-29,1379652.65
2700,19,2012-07-06,1557120.44
2701,19,2012-07-13,1321741.35
2702,19,2012-07-20,1317672.92
2703,19,2012-07-27,1248915.43
2704,19,2012-08-03,1342123.78
2705,19,2012-08-10,1408907.89
2706,19,2012-08-17,1375101.26
2707,19,2012-08-24,1544653.3699999999
2708,19,2012-08-31,1542719.87
2709,19,2012-09-07,1497073.82
2710,19,2012-09-14,1370653.41
2711,19,2012-09-21,1338572.29
2712,19,2012-09-28,1338299.02
2713,19,2012-10-05,1408016.1
2714,19,2012-10-12,1352809.5
2715,19,2012-10-19,1321102.35
2716,19,2012-10-26,1322117.96
2717,20,2010-02-05,2401395.47
2718,20,2010-02-12,2109107.9
2719,20,2010-02-19,2161549.7600000002
2720,20,2010-02-26,1898193.95
2721,20,2010-03-05,2119213.72
2722,20,2010-03-12,2010974.84
2723,20,2010-03-19,1951848.43
2724,20,2010-03-26,1894742.95
2725,20,2010-04-02,2405395.22
2726,20,2010-04-09,2007796.26
2727,20,2010-04-16,1985784.59
2728,20,2010-04-23,1878862.42
2729,20,2010-04-30,1919053.21
2730,20,2010-05-07,2137202.38
2731,20,2010-05-14,2033211.6199999999
2732,20,2010-05-21,1893736.9
2733,20,2010-05-28,2065984.95
2734,20,2010-06-04,2203619.35
2735,20,2010-06-11,2100489.79
2736,20,2010-06-18,2091903.63
2737,20,2010-06-25,1973135.87
2738,20,2010-07-02,2143676.77
2739,20,2010-07-09,2107285.85
2740,20,2010-07-16,2031852.16
2741,20,2010-07-23,1900535.9
2742,20,2010-07-30,1955896.59
2743,20,2010-08-06,1910177.38
2744,20,2010-08-13,2071022.45
2745,20,2010-08-20,1975374.56
2746,20,2010-08-27,1946369.57
2747,20,2010-09-03,2121561.41
2748,20,2010-09-10,2014954.79
2749,20,2010-09-17,1948359.78
2750,20,2010-09-24,1789687.65
2751,20,2010-10-01,1933719.21
2752,20,2010-10-08,2060389.27
2753,20,2010-10-15,1950676.39
2754,20,2010-10-22,1893955.27
2755,20,2010-10-29,1891816.0
2756,20,2010-11-05,2184316.64
2757,20,2010-11-12,2187765.28
2758,20,2010-11-19,2105058.91
2759,20,2010-11-26,2811634.04
2760,20,2010-12-03,2416051.17
2761,20,2010-12-10,2752122.08
2762,20,2010-12-17,2819193.17
2763,20,2010-12-24,3766687.43
2764,20,2010-12-31,1799737.79
2765,20,2011-01-07,1843030.95
2766,20,2011-01-14,1884345.01
2767,20,2011-01-21,1781805.66
2768,20,2011-01-28,1761506.68
2769,20,2011-02-04,2351143.07
2770,20,2011-02-11,2211388.14
2771,20,2011-02-18,2258616.24
2772,20,2011-02-25,1938608.52
2773,20,2011-03-04,2143424.61
2774,20,2011-03-11,1990932.77
2775,20,2011-03-18,1931668.64
2776,20,2011-03-25,1824711.21
2777,20,2011-04-01,1927993.09
2778,20,2011-04-08,2027056.3900000001
2779,20,2011-04-15,2057406.33
2780,20,2011-04-22,2313861.81
2781,20,2011-04-29,1881788.19
2782,20,2011-05-06,2090838.44
2783,20,2011-05-13,2036748.53
2784,20,2011-05-20,1953416.06
2785,20,2011-05-27,1944433.17
2786,20,2011-06-03,2182246.69
2787,20,2011-06-10,2135062.04
2788,20,2011-06-17,2065191.27
2789,20,2011-06-24,1950826.32
2790,20,2011-07-01,2053165.4100000001
2791,20,2011-07-08,2123787.79
2792,20,2011-07-15,2039875.75
2793,20,2011-07-22,1950904.84
2794,20,2011-07-29,1858440.92
2795,20,2011-08-05,2189353.63
2796,20,2011-08-12,2052246.4
2797,20,2011-08-19,1990017.93
2798,20,2011-08-26,1933577.2
2799,20,2011-09-02,2141765.98
2800,20,2011-09-09,2050542.56
2801,20,2011-09-16,1979009.46
2802,20,2011-09-23,1888119.7
2803,20,2011-09-30,1945808.26
2804,20,2011-10-07,2135982.79
2805,20,2011-10-14,2010107.68
2806,20,2011-10-21,2104241.9
2807,20,2011-10-28,2065421.52
2808,20,2011-11-04,2284106.6
2809,20,2011-11-11,2269975.85
2810,20,2011-11-18,2169933.82
2811,20,2011-11-25,2906233.25
2812,20,2011-12-02,2298776.83
2813,20,2011-12-09,2546123.78
2814,20,2011-12-16,2762816.65
2815,20,2011-12-23,3555371.03
2816,20,2011-12-30,2043245.0
2817,20,2012-01-06,1964701.94
2818,20,2012-01-13,1911510.64
2819,20,2012-01-20,1892775.94
2820,20,2012-01-27,1761016.51
2821,20,2012-02-03,2203523.2
2822,20,2012-02-10,2462978.2800000003
2823,20,2012-02-17,2309025.16
2824,20,2012-02-24,2045837.55
2825,20,2012-03-02,2148822.7600000002
2826,20,2012-03-09,2139265.4
2827,20,2012-03-16,2064991.71
2828,20,2012-03-23,1992436.96
2829,20,2012-03-30,2074721.74
2830,20,2012-04-06,2565259.92
2831,20,2012-04-13,2045396.06
2832,20,2012-04-20,1884427.84
2833,20,2012-04-27,1886503.93
2834,20,2012-05-04,2163510.89
2835,20,2012-05-11,2168097.11
2836,20,2012-05-18,2039222.26
2837,20,2012-05-25,2114989.0
2838,20,2012-06-01,2143126.59
2839,20,2012-06-08,2231962.13
2840,20,2012-06-15,2165160.29
2841,20,2012-06-22,2060588.69
2842,20,2012-06-29,2055952.6099999999
2843,20,2012-07-06,2358055.3
2844,20,2012-07-13,2134680.12
2845,20,2012-07-20,1970170.29
2846,20,2012-07-27,1911559.1
2847,20,2012-08-03,2094515.71
2848,20,2012-08-10,2144245.39
2849,20,2012-08-17,2045061.22
2850,20,2012-08-24,2005341.4300000002
2851,20,2012-08-31,2062481.56
2852,20,2012-09-07,2080529.06
2853,20,2012-09-14,2047949.98
2854,20,2012-09-21,2028587.24
2855,20,2012-09-28,2008350.58
2856,20,2012-10-05,2246411.89
2857,20,2012-10-12,2162951.36
2858,20,2012-10-19,1999363.49
2859,20,2012-10-26,2031650.55
2860,21,2010-02-05,798593.88
2861,21,2010-02-12,809321.44
2862,21,2010-02-19,867283.25
2863,21,2010-02-26,749597.24
2864,21,2010-03-05,747444.32
2865,21,2010-03-12,712312.89
2866,21,2010-03-19,727070.0
2867,21,2010-03-26,686497.53
2868,21,2010-04-02,753664.12
2869,21,2010-04-09,751181.4
2870,21,2010-04-16,716026.51
2871,21,2010-04-23,718780.59
2872,21,2010-04-30,680532.69
2873,21,2010-05-07,744969.42
2874,21,2010-05-14,723559.88
2875,21,2010-05-21,753361.72
2876,21,2010-05-28,755214.26
2877,21,2010-06-04,806012.48
2878,21,2010-06-11,784305.55
2879,21,2010-06-18,785104.29
2880,21,2010-06-25,769848.75
2881,21,2010-07-02,711470.8
2882,21,2010-07-09,714677.47
2883,21,2010-07-16,755098.41
2884,21,2010-07-23,765823.48
2885,21,2010-07-30,715876.27
2886,21,2010-08-06,739279.1900000001
2887,21,2010-08-13,793589.18
2888,21,2010-08-20,848873.28
2889,21,2010-08-27,855882.57
2890,21,2010-09-03,727772.8
2891,21,2010-09-10,674055.81
2892,21,2010-09-17,684340.86
2893,21,2010-09-24,671688.06
2894,21,2010-10-01,677158.39
2895,21,2010-10-08,680579.49
2896,21,2010-10-15,693412.05
2897,21,2010-10-22,710668.45
2898,21,2010-10-29,731756.65
2899,21,2010-11-05,719888.76
2900,21,2010-11-12,735796.38
2901,21,2010-11-19,756288.89
2902,21,2010-11-26,1245628.61
2903,21,2010-12-03,829210.73
2904,21,2010-12-10,943891.64
2905,21,2010-12-17,1147556.83
2906,21,2010-12-24,1587257.78
2907,21,2010-12-31,672903.23
2908,21,2011-01-07,629152.0599999999
2909,21,2011-01-14,650789.13
2910,21,2011-01-21,663941.73
2911,21,2011-01-28,649878.29
2912,21,2011-02-04,596218.24
2913,21,2011-02-11,771908.51
2914,21,2011-02-18,884701.92
2915,21,2011-02-25,768313.85
2916,21,2011-03-04,796277.72
2917,21,2011-03-11,763479.9
2918,21,2011-03-18,793569.0
2919,21,2011-03-25,753711.32
2920,21,2011-04-01,732056.37
2921,21,2011-04-08,744782.89
2922,21,2011-04-15,768390.05
2923,21,2011-04-22,801302.01
2924,21,2011-04-29,783250.75
2925,21,2011-05-06,718898.33
2926,21,2011-05-13,754236.7000000001
2927,21,2011-05-20,744836.56
2928,21,2011-05-27,744389.8099999999
2929,21,2011-06-03,773878.58
2930,21,2011-06-10,794397.89
2931,21,2011-06-17,823220.43
2932,21,2011-06-24,771298.98
2933,21,2011-07-01,784639.12
2934,21,2011-07-08,734099.4
2935,21,2011-07-15,728311.15
2936,21,2011-07-22,784490.67
2937,21,2011-07-29,751167.12
2938,21,2011-08-05,783614.89
2939,21,2011-08-12,776933.37
2940,21,2011-08-19,855546.5
2941,21,2011-08-26,821127.53
2942,21,2011-09-02,705557.8
2943,21,2011-09-09,653989.65
2944,21,2011-09-16,653525.84
2945,21,2011-09-23,681913.29
2946,21,2011-09-30,651970.48
2947,21,2011-10-07,663452.46
2948,21,2011-10-14,671379.44
2949,21,2011-10-21,729036.0599999999
2950,21,2011-10-28,738812.0
2951,21,2011-11-04,767358.37
2952,21,2011-11-11,757369.87
2953,21,2011-11-18,737014.09
2954,21,2011-11-25,1219263.4
2955,21,2011-12-02,793184.25
2956,21,2011-12-09,897747.13
2957,21,2011-12-16,1027584.51
2958,21,2011-12-23,1384552.17
2959,21,2011-12-30,804362.36
2960,21,2012-01-06,640181.86
2961,21,2012-01-13,631181.25
2962,21,2012-01-20,651178.2
2963,21,2012-01-27,611258.71
2964,21,2012-02-03,680725.43
2965,21,2012-02-10,770652.7899999999
2966,21,2012-02-17,834663.52
2967,21,2012-02-24,747099.0700000001
2968,21,2012-03-02,764385.4
2969,21,2012-03-09,755084.4
2970,21,2012-03-16,767338.32
2971,21,2012-03-23,729759.97
2972,21,2012-03-30,724798.76
2973,21,2012-04-06,761956.5800000001
2974,21,2012-04-13,769319.04
2975,21,2012-04-20,734858.91
2976,21,2012-04-27,674829.58
2977,21,2012-05-04,697645.32
2978,21,2012-05-11,649945.54
2979,21,2012-05-18,700554.16
2980,21,2012-05-25,722891.24
2981,21,2012-06-01,695439.83
2982,21,2012-06-08,707895.72
2983,21,2012-06-15,727049.04
2984,21,2012-06-22,735870.0
2985,21,2012-06-29,716341.39
2986,21,2012-07-06,693013.59
2987,21,2012-07-13,668132.36
2988,21,2012-07-20,691200.33
2989,21,2012-07-27,677789.14
2990,21,2012-08-03,693785.85
2991,21,2012-08-10,700272.01
2992,21,2012-08-17,751963.8099999999
2993,21,2012-08-24,802003.61
2994,21,2012-08-31,763867.59
2995,21,2012-09-07,642827.29
2996,21,2012-09-14,628494.63
2997,21,2012-09-21,667151.46
2998,21,2012-09-28,647097.65
2999,21,2012-10-05,651768.91
3000,21,2012-10-12,653043.44
3001,21,2012-10-19,641368.14
3002,21,2012-10-26,675202.87
3003,22,2010-02-05,1033017.37
3004,22,2010-02-12,1022571.25
3005,22,2010-02-19,988467.61
3006,22,2010-02-26,899761.48
3007,22,2010-03-05,1009201.24
3008,22,2010-03-12,967187.37
3009,22,2010-03-19,966145.09
3010,22,2010-03-26,1012075.12
3011,22,2010-04-02,1177340.99
3012,22,2010-04-09,1033171.07
3013,22,2010-04-16,1000968.67
3014,22,2010-04-23,969594.47
3015,22,2010-04-30,977683.06
3016,22,2010-05-07,1052973.28
3017,22,2010-05-14,973585.33
3018,22,2010-05-21,979977.89
3019,22,2010-05-28,1103740.4
3020,22,2010-06-04,1095539.1300000001
3021,22,2010-06-11,1061196.47
3022,22,2010-06-18,1052895.25
3023,22,2010-06-25,1095020.33
3024,22,2010-07-02,1120259.71
3025,22,2010-07-09,1092654.26
3026,22,2010-07-16,988392.99
3027,22,2010-07-23,974123.2
3028,22,2010-07-30,970773.64
3029,22,2010-08-06,1010326.14
3030,22,2010-08-13,993097.4299999999
3031,22,2010-08-20,1017045.4400000001
3032,22,2010-08-27,1081420.96
3033,22,2010-09-03,1074535.88
3034,22,2010-09-10,924174.4
3035,22,2010-09-17,918285.97
3036,22,2010-09-24,902779.25
3037,22,2010-10-01,905987.17
3038,22,2010-10-08,1015051.62
3039,22,2010-10-15,954401.46
3040,22,2010-10-22,960998.52
3041,22,2010-10-29,1025766.27
3042,22,2010-11-05,1006888.16
3043,22,2010-11-12,1043698.64
3044,22,2010-11-19,985896.4400000001
3045,22,2010-11-26,1564502.26
3046,22,2010-12-03,1230514.58
3047,22,2010-12-10,1367202.84
3048,22,2010-12-17,1527682.99
3049,22,2010-12-24,1962445.04
3050,22,2010-12-31,774262.28
3051,22,2011-01-07,873954.7
3052,22,2011-01-14,807535.52
3053,22,2011-01-21,855001.02
3054,22,2011-01-28,799369.15
3055,22,2011-02-04,946060.98
3056,22,2011-02-11,1009206.33
3057,22,2011-02-18,975964.86
3058,22,2011-02-25,911245.43
3059,22,2011-03-04,997353.15
3060,22,2011-03-11,944587.23
3061,22,2011-03-18,926427.12
3062,22,2011-03-25,933528.39
3063,22,2011-04-01,951588.37
3064,22,2011-04-08,969046.6900000001
3065,22,2011-04-15,1008557.04
3066,22,2011-04-22,1152781.9
3067,22,2011-04-29,926133.8
3068,22,2011-05-06,1032076.06
3069,22,2011-05-13,1001558.74
3070,22,2011-05-20,970307.83
3071,22,2011-05-27,1021568.34
3072,22,2011-06-03,1125169.92
3073,22,2011-06-10,1060868.49
3074,22,2011-06-17,1042454.61
3075,22,2011-06-24,1012584.2
3076,22,2011-07-01,1077491.68
3077,22,2011-07-08,1017050.65
3078,22,2011-07-15,961953.57
3079,22,2011-07-22,964683.8
3080,22,2011-07-29,944958.69
3081,22,2011-08-05,983232.96
3082,22,2011-08-12,991779.2
3083,22,2011-08-19,973004.91
3084,22,2011-08-26,1181815.31
3085,22,2011-09-02,912762.76
3086,22,2011-09-09,1004434.54
3087,22,2011-09-16,937420.65
3088,22,2011-09-23,899834.75
3089,22,2011-09-30,953314.16
3090,22,2011-10-07,993436.67
3091,22,2011-10-14,944337.32
3092,22,2011-10-21,981567.22
3093,22,2011-10-28,1099351.68
3094,22,2011-11-04,1106575.59
3095,22,2011-11-11,1051740.29
